adr_usd,review_score,dist_center_mi,room_count,service_score,repeat_visit_intent,loyalty_index
156,7.4,6.6,331,46.9,27.83657719,0.263646787
185,8.28,4.8,451,35.4,17.20603412,1.185792924
146,7.42,12.8,259,43.6,29.79562178,0.156454715
125,7.85,10.5,297,48.4,26.02927913,0.094726774
63,7.08,15.6,182,39.7,34.01005754,-0.00299171
182,8.05,5,88,56,33.91269605,0.982766207
138,7.47,8.6,323,37.7,17.52833465,0.120453299
185,8.54,7.4,255,52,45.1310849,1.144810517
148,7.5,7.6,235,61.7,44.13169706,0.158295452
142,6.97,5.9,139,56.3,33.07005051,0.124049202
244,8.86,3.2,416,63.6,32.22003063,21.09763625
196,7.68,5.5,318,50.3,37.21581629,2.001150912
152,7.53,11.1,338,53.4,27.9334957,0.305306166
222,8.75,0.2,256,49.4,34.22815509,7.082820565
149,7.8,6.6,272,31.7,21.21187417,0.187334644
236,8.68,4.5,225,36.1,18.33334803,14.26705993
193,8.37,2,367,48.3,34.01732476,1.805796613
191,8.59,5.5,314,36.5,25.88495475,1.578085957
164,8.27,4.4,373,42.9,26.3984067,0.411925028
234,8.44,5.5,355,41,26.80695951,12.88655392
170,8.15,6,183,44.4,24.82268023,0.574951827
130,7.22,7.4,303,46.8,24.45491404,0.126960669
114,7,8.3,150,39,21.19628016,0.026093321
108,7.48,12.1,337,39.4,19.5285881,0.034457635
176,7.91,8.8,378,45,25.61693037,0.75531738
170,8.19,5.9,401,51.8,31.935257,0.590700301
175,8.42,3.5,357,35.4,14.56632239,0.764312024
260,9.15,0.2,412,40.9,25.34253769,46.35674106
183,8.07,4.7,128,40.3,16.49743743,1.046601218
158,7.55,7.8,226,74.5,51.07932818,0.376911165
107,6.89,12.1,326,64.8,43.8212099,0.033235579
154,7.94,4.5,383,37.4,21.29336805,0.331214611
179,8.58,3,208,55.5,30.3969722,0.859730943
132,7.85,8.1,300,44.9,21.28523014,0.116215175
183,7.85,3.3,284,45.1,20.42708643,0.973105322
234,8.64,3.8,408,34.4,13.71182343,12.89631216
185,7.87,5.9,351,41.3,18.32239089,1.157891056
195,7.54,6.8,333,46.7,30.30175208,1.857320422
184,7.85,3,397,36,22.31552039,1.051566002
148,7.64,9.8,519,37.1,22.32224313,0.235254276
220,8.56,8,209,39.1,33.02381368,6.52656302
207,8.28,6.7,233,43.1,24.55105563,3.354610778
223,8.64,4.5,350,35.9,26.72456783,7.53240544
163,7.45,5,201,38.4,23.21472684,0.337183918
196,8.21,1.9,275,36.4,28.31051716,1.938222493
159,7.32,8.3,278,46.4,32.77311359,0.348933398
197,8.38,2.6,219,33,14.06750249,2.056829487
160,7.46,12.5,299,35.8,21.89180962,0.388602125
266,9.24,0.2,287,39,27.01578411,62.25124178
168,7.51,5.7,419,58.2,34.36731326,0.529124094
222,9.12,0.2,345,40.8,41.16932885,7.124539121
188,8.6,5.4,325,49.2,26.89211953,1.285675389
232,8.66,0.2,228,50.3,26.49097417,11.73904188
172,7.27,3.5,294,47.2,31.62757285,0.623426228
155,7.6,10.6,392,36.2,25.54770664,0.253088114
148,8.06,7.2,155,39.2,31.16426942,0.191308077
177,8.2,3.4,274,38.4,31.34998849,0.848294556
172,7.56,6.3,222,52.7,34.60849885,0.576614322
158,8.01,7,315,34.3,28.64422436,0.269707586
182,8.03,5,402,34.7,25.91720392,0.969019247
139,7.79,9.3,307,44,33.10326005,0.041413394
116,7.09,6.8,312,52.5,33.25267088,0.079914851
167,8,2.6,319,46.3,30.04751097,0.487828671
190,7.64,12.6,296,51.9,32.45055156,1.492432843
125,7.76,8.5,439,47.2,26.39840403,0.058443644
123,7.92,10.6,273,46.7,30.13566155,0.02942507
147,7.34,6,264,34.1,29.53976932,0.13766053
138,7.32,9.4,243,44.7,37.63075129,0.157465094
192,8.31,7.4,155,47,32.61003558,1.563953163
147,7.8,6.3,239,42.7,23.39864597,0.200846408
152,7.65,9.8,301,42.1,24.00419492,0.189054402
122,7.33,9.2,100,42.1,25.4775174,0.066412333
174,8.34,4,227,53.3,34.19585868,0.637695504
134,7.88,8.2,422,38.9,24.34332809,0.068191244
214,8.55,7.6,347,38.5,24.96904774,4.913274127
252,9.65,0.2,395,39.7,34.2313924,31.30228153
108,7.45,6.9,206,38.8,29.54503799,-0.080975287
116,6.97,9.7,290,37.7,24.34104128,0.045254065
113,7.37,5.2,481,47.8,21.24725506,0.011002183
231,8.5,3.5,264,41,22.21651661,11.07530475
154,8.32,4.8,277,47.2,31.90919169,0.262811307
221,8.62,7.3,449,34.4,26.99262113,6.814051656
171,7.72,8.1,308,32.6,22.89648034,0.565750011
134,8.13,6,153,46.3,26.99866694,0.192993507
136,7.68,10.7,396,49.7,31.91227594,-0.008323237
195,8.58,5,261,36.3,26.85771332,1.937148662
192,7.5,6.7,406,34.4,18.66524907,1.620811233
163,7.57,6.8,251,39.5,22.68595429,0.425636855
208,8.16,0.7,314,41.2,28.10520351,3.569226028
169,7.93,5.5,329,37.4,25.69663716,0.497945075
183,8.36,6.1,268,35.6,21.37210699,0.964890768
167,8.15,2.2,229,55.2,39.57940949,0.467737767
202,8.56,5.5,268,46.4,20.79666622,2.798020396
176,8.13,1.8,302,35.4,30.97118183,0.793955673
113,6.94,8.6,187,48,26.06967527,0.117371438
113,6.96,7.6,276,43.1,18.93867248,0.079341096
137,8.16,7.8,295,33.7,17.7322248,0.166572625
204,8.38,5.8,469,60.7,38.02825917,2.995621886
129,7.48,9.3,347,43.4,20.58196216,0.097557753
213,8.85,5.2,285,48.5,19.93228016,4.564134261
122,7.18,9.3,514,57.9,31.44048953,0.025650085
198,8.72,9,416,40.5,17.37541057,2.116502066
130,7.9,9.3,187,34.8,23.75074019,0.077216887
154,6.93,8.1,342,47.6,26.23920777,0.297289796
155,6.92,9.5,337,35.1,24.42634894,0.31663763
215,8.68,2.4,300,48.5,31.6615724,5.072779731
283,9.26,0.8,283,40.9,26.48716063,143.5986784
123,7.71,4,341,39.3,21.86199712,0.219458964
235,9.25,1.8,218,41.6,32.97790039,13.58914922
163,7.87,6.6,310,43.6,29.10079327,0.46383995
164,7.47,9.5,415,38.6,23.30157486,0.395728667
100,6.95,6.1,258,36.8,21.0660848,0.015826983
199,8.48,5.3,380,61.5,36.30315894,2.329701662
199,7.72,3.5,360,58.6,47.23921143,2.391097422
222,8.02,5.7,293,48.1,21.33915252,7.135146729
101,6.51,9.5,352,62.6,37.30445931,0.061299153
190,7.75,2.8,133,37.7,33.50651868,1.377333513
117,7.33,8.7,298,44.4,25.04641256,0.015533348
167,7.91,4.8,50,51.5,32.25891394,0.413609735
172,8.42,2.8,168,37.5,24.99497405,0.667190789
254,8.95,0.2,316,39.6,21.83797796,34.4926151
173,8.67,0.7,316,43.4,27.55919919,0.622830655
239,9.24,4,331,49.6,23.56804999,16.56710712
130,7.87,4.9,282,48.3,27.34866338,0.133321416
160,8.24,6.2,386,48.1,23.59736762,0.294027065
221,8.68,3.3,223,32.8,16.1280901,6.828946704
172,8.04,7.6,253,49.9,22.71990247,0.550100425
236,8.63,8.7,452,44.5,33.38379297,14.21170302
175,8.57,8.3,381,64.3,36.31466494,0.789571886
182,7.82,5.7,325,38.4,14.89437148,1.072506398
245,8.33,2.7,328,31.5,21.89927067,22.21704195
178,7.96,3.4,236,39.5,17.88188602,0.792874327
143,7.54,7.9,376,40.8,22.66541311,0.05282408
152,7.63,9.6,450,51.4,36.19685818,0.169900075
182,7.86,6.2,321,55,25.92513438,1.047627826
133,7.01,6.3,254,46.2,24.31318692,0.075301625
135,7.67,10.7,310,39.8,19.72083409,-0.009015499
179,8.17,5,283,42.4,24.58477148,0.853817701
183,7.8,4.4,189,42.7,33.93928267,1.120921713
218,7.88,1.7,345,43.3,26.31785658,5.905914808
164,7.98,8.8,250,55.3,30.79684771,0.371549771
185,7.99,4,397,68.2,53.20804454,1.08168495
236,8.57,0.2,262,50,27.28772881,14.19415641
224,8.51,5.1,213,55.7,32.75089979,7.891549931
127,7.88,5,284,37.9,21.49600481,0.11127949
85,7.14,9.5,218,38.7,24.42013075,-0.088520797
193,7.95,5.4,431,48,15.03898888,1.768855656
204,7.9,4.4,258,60.5,39.62059378,2.950750951
212,8.76,7.1,176,39.5,23.44381277,4.401316497
115,7.91,9.9,204,35.1,30.78098989,-0.045597771
158,7.69,6.6,355,46,28.76926627,0.273845289
198,8.08,5.2,268,39,24.79971039,2.174132356
209,8.36,3.5,211,50.3,38.65012964,3.825188574
185,8.3,1.7,362,51.7,19.84660577,1.210389485
200,8.85,5.8,368,40.4,28.99496149,2.445334804
220,8.31,5.9,353,45.3,24.30446635,6.561065693
148,8.27,9.1,263,36.7,15.22083884,0.162075751
185,8.41,5.8,261,36,29.3577641,1.209607643
270,8.61,6.6,477,36.8,15.69020133,75.78081343
210,8.58,4.5,310,52.1,35.36052769,3.929822593
197,8.21,9.3,240,56.9,36.28306151,2.137299688
204,8,6.3,332,43.5,33.90612757,3.019533081
70,6.58,12.8,247,45.2,30.32771568,0.047965931
150,7.83,6.2,392,61,31.37448407,0.181792054
140,7.9,7.5,272,50.1,28.25456974,0.103256165
161,7.1,6.8,155,37.7,20.89049782,0.424897201
110,7.18,8.6,315,47.9,28.88252322,0.046626124
182,7.83,5.9,432,48.8,24.67341122,1.041478699
172,8.06,7.1,266,37.1,20.14322222,0.594587554
171,8.15,6.8,268,34.6,30.18546565,0.645227086
211,8.36,6.6,381,44.8,27.19620398,4.12253535
174,8.21,3.5,335,42.9,23.94657972,0.705997607
233,8.28,6.8,449,35.2,16.58106097,12.24190209
70,6.91,8.6,197,38.9,22.7289135,-0.119075341
119,6.56,11.8,350,44.8,24.70577937,-0.022024761
270,9.33,2,250,53.1,33.67166914,75.78942519
188,8.47,0.2,296,48.6,27.19521773,1.387382593
196,7.71,4.4,272,40.3,23.41135079,1.903211051
209,8.97,2,334,34.1,23.42195704,3.710422783
201,7.6,5.4,355,51.3,32.175264,2.633979661
89,7.07,7.5,221,63.3,37.8420289,-0.011375989
200,7.75,2.3,294,54.6,31.26364974,2.448865287
160,8.04,6.5,220,44.8,22.72233743,0.312581359
140,7.68,7.7,350,47.9,24.04033724,0.111816403
155,7.57,10.8,405,39.6,19.01985121,0.269403713
202,8.39,6.2,341,44,27.68501222,2.674631198
155,8.1,8.8,364,48.8,34.88980735,0.255413492
168,8.07,8.4,334,55.4,38.44972413,0.478826821
240,8.7,1.3,431,55.4,27.99612372,17.17795205
161,8.4,0.5,376,38.2,25.02689504,0.449446183
207,8.49,5.3,232,41.4,31.72857283,3.509068588
142,7.38,6.4,238,32.3,18.08858466,0.084791961
241,9.02,1.2,329,58.9,40.07236388,18.19555811
141,7.84,6.5,305,33.3,23.79587828,0.201898524
255,8.86,7.9,357,62,39.51722695,36.28993093
195,8.49,5.7,279,66,43.36137822,1.959067774
193,8.51,2.5,251,62.1,44.62578765,1.664108222
169,8.06,10.4,336,69.4,48.60840894,0.656501708
134,7.49,0.6,216,42.7,22.46670356,0.037685331
202,8.07,4.4,375,60,41.91261573,2.711778923
194,8.31,2.5,311,50.8,30.50005348,1.811347974
205,8.46,8.6,382,38.3,26.3387113,3.079025416
221,8.07,3.6,326,30.9,15.44723366,6.78858259
146,6.99,10.5,434,55.5,34.26865524,0.120679398
109,6.67,11.8,272,52.2,34.55947867,0.108726796
231,8.7,5,475,44.9,26.90724993,11.13661172
267,8.9,0.6,505,60.9,37.38558826,65.40024905
150,8.34,3.6,415,49.3,25.53766218,0.217743868
163,8.39,4.1,351,46.7,23.4796453,0.374052647
104,7.31,9.3,269,58.1,31.11934098,-0.035122729
212,8.83,1.7,346,70.4,53.19895432,4.385513864
200,8.1,3.4,422,32.9,19.28826587,2.318898308
204,8.61,1.1,274,55.3,36.80252701,2.879549718
222,8.68,2.5,236,55.8,46.63639127,7.096900622
223,8.47,7.6,252,38,20.08693623,7.457252557
182,8.14,4.5,336,41.7,23.18638677,1.005359441
240,8.74,2.1,473,47.8,30.67581419,17.41026947
256,8.62,0.4,409,45.1,27.93909918,37.99110045
177,8.02,0.3,218,36.7,21.33305842,0.80368294
93,6.36,9.9,276,46,28.67057457,0.057539611
111,7.24,6.1,240,51.1,30.9555356,-0.01903069
226,8.68,3.7,351,54.8,27.94727458,8.702680841
257,9.01,1.2,388,39.5,30.69785768,40.02698851
163,7.65,5.2,241,33.8,31.46426345,0.380035729
219,8.52,3.7,96,39.2,19.20539271,6.158801004
195,7.54,6,330,39.7,22.23113462,1.910624032
179,8.49,8.5,433,41,30.89553321,0.859826413
243,8.85,3.8,328,43.7,30.80988169,20.05775428
192,7.75,9.3,321,55,29.14144412,1.628331646
182,7.76,3.9,281,37.3,20.92652967,1.09414199
199,7.53,5.9,435,58.9,34.96827931,2.350954741
147,7.54,7.7,94,37.8,23.61029392,0.133101607
254,8.96,0.8,293,45.1,23.65300023,34.43859188
258,9.05,0.5,281,45.6,33.26472208,41.9834835
227,7.89,4.6,511,36.8,22.04747692,9.210592608
250,9.09,0.2,286,40.7,26.63476938,28.3542956
145,7.78,9.2,131,30,10.64441674,0.127003621
174,7.15,11.1,196,39.5,29.98622213,0.718841759
213,8.37,3.9,225,46.2,28.41257279,4.58659218
126,8.06,8.4,261,50.7,32.95477211,0.007632473
255,9.36,6.8,346,43.1,26.13928158,36.26307605
84,6.82,10.9,343,47.2,26.38362826,0.084276573
175,8.31,11.3,158,47.7,29.12318932,0.730466419
277,9.8,0.2,252,55.1,39.01386638,106.9349736
144,7.69,6.5,295,50.1,30.36258325,0.12148847
170,8.02,12.2,282,69.7,50.09842568,0.582656345
171,8.1,5.7,343,48.6,30.50782951,0.528646812
96,6.98,11.3,111,39,24.4231855,-0.068097902
209,8.41,6.2,299,52.8,34.88773313,3.770826368
134,7.17,10.7,274,43.3,25.28440356,0.092628653
125,7.72,8.8,198,41.3,28.22803776,0.178863788
154,7.71,7.6,362,59.1,40.88457698,0.191504647
186,8.36,6.5,142,62.6,38.34113844,1.225950033
143,7.87,6.9,217,35.3,27.69267363,0.187148308
126,7.26,3.7,231,55.5,33.7104543,0.11619604
151,7.38,5.7,200,47.5,25.64119699,0.21717404
173,7.79,5.2,416,57.8,31.68006001,0.605186552
260,8.51,2.8,381,37.1,24.1920945,46.33949382
274,9.29,0.4,257,49.5,30.09575016,92.35509518
181,8.91,4.7,252,33.8,29.47034078,0.976146391
294,9.22,2,311,51.4,31.54056185,246.6036225
180,7.98,7.7,177,33.1,23.22874063,0.977494931
190,8.11,7.2,465,46.8,17.97850551,1.509099377
146,8.3,5.4,446,43.8,29.36488249,0.168570651
147,7.66,6.9,246,75.5,49.21706691,0.17793828
298,8.96,0.2,312,33.2,11.01632858,300.3333715
151,7.99,11.5,291,38.6,27.39751582,0.230538238
134,7.41,11.6,198,47.1,28.64340598,0.069164982
162,7.59,8.2,381,56.2,34.77463004,0.387810518
182,8.39,7.7,187,57.6,40.37357008,0.953432199
95,6.55,11.4,433,35.9,20.20228754,0.023868172
202,8.48,5.6,389,31.6,20.82673758,2.729424977
187,8.11,0.2,266,35.2,22.57031477,1.304234092
182,8.39,5.2,245,42.6,38.03169172,1.051687484
123,7.17,11.6,320,55,29.05719811,3.90E-04
186,8.2,7,347,53.4,30.92872368,1.220144356
241,8.64,5.2,389,58.6,34.38957636,18.234826
217,8.04,8.2,311,39.9,31.33719255,5.538456997
192,7.82,3.5,320,43.4,15.87219314,1.713553113
236,8.66,2.7,214,41.2,19.96933427,14.18374337
224,8.36,2.6,332,41.9,23.03349981,7.898049483
229,8.38,1.7,374,65,50.73294587,10.09689115
178,7.91,5.1,365,37.9,18.11590281,0.827503037
162,7.93,7,329,51.5,21.72151823,0.363438727
105,7.18,10.2,347,38.8,28.33124285,0.045162931
201,8.34,1.3,214,58.3,32.96442094,2.494194136
77,7.12,11.9,226,53.7,29.51252442,-0.058749056
197,8.49,1.1,139,41.3,22.4098724,2.058402255
223,8.67,3.6,388,54.1,39.03785795,7.508320295
140,8.59,5.5,372,69.9,50.98916848,0.189582938
155,7.66,9.4,440,44,24.63192795,0.344414209
190,8.36,6.9,440,67.5,46.25350655,1.498048317
239,7.99,4.4,309,36.6,31.00748126,16.51773171
203,8.15,7.1,389,40.3,28.51709638,2.796700727
209,8.07,5,377,53.8,31.23067453,3.775396661
122,7.46,7.6,390,63.7,43.98372152,-0.017930471
135,7.68,9.5,305,43.9,35.65101362,0.113611595
256,9.08,0.8,407,42.5,30.60274061,38.04008898
129,7.82,10.6,249,52.6,21.99196385,0.09052207
174,7.69,7.5,288,52.2,29.00821275,0.657430964
197,7.94,6.4,443,47.7,32.21456285,2.0580499
113,7.61,11.4,405,65.8,49.65038429,0.022637261
111,6.86,9.6,221,74.2,59.56612925,0.012100675
88,7.33,9,413,62.3,34.43394843,0.064552675
244,8.59,7,415,44.9,20.99518718,21.10850426
141,7.47,10.5,355,47.6,24.97609454,0.15475933
139,7.63,10.1,373,40.7,26.04329198,0.058620278
186,8.64,3.1,300,55.9,38.44992814,1.292245802
144,7.33,5,244,40.5,30.59364775,0.162269149
187,7.82,7.8,329,59.5,31.46285925,1.235959716
91,7.32,10.8,182,49.7,34.34537581,0.026837887
172,8,9.3,309,43.2,26.85341974,0.655044355
180,8.6,3.7,262,75.1,52.9390913,0.837138118
171,8.39,4.4,253,31.9,24.10831232,0.666680688
251,9.45,0.3,288,62.6,38.10406587,29.76035542
179,7.84,7.5,259,47.4,30.14802858,0.918885615
227,7.43,4.3,382,40.9,26.80686317,9.147766939
151,7.56,8.8,325,39.8,9.479238535,0.201089122
195,7.78,6.1,269,48.1,29.87729207,1.803491691
219,8.35,5.3,375,39.7,36.22532825,6.114826611
119,7.48,6.3,360,49.5,29.72625299,0.043056099
205,7.93,4.2,97,47.4,31.76732095,3.140603559
257,8.98,2.4,430,52.2,25.59127048,39.89172403
155,7.95,5.6,422,39.9,29.83302434,0.333813558
116,7.45,4.6,231,42.4,24.44537827,0.108882968
132,7.1,7.1,303,43.9,24.74549676,0.028353214
162,7.67,7.6,269,54.8,38.58333971,0.397574984
217,8.34,2.2,337,34.2,25.49341237,5.54017528
230,8.33,6.5,397,38.4,26.71942544,10.59163862
162,7.67,6.5,372,35.7,32.55218426,0.420393093
146,8.06,5.3,282,39,22.33284506,0.213666221
184,7.65,6.9,298,39.7,30.86258652,1.060901917
224,8.31,6.7,447,36.6,27.06584554,7.870491724
194,7.9,6.1,313,48.6,36.89332537,1.755475997
129,7.42,9.5,412,49.5,38.90806204,0.090765315
250,9.05,0.2,307,53.8,25.5566161,28.26170789
190,8.42,1.9,317,41.1,19.66836677,1.350607972
163,8.28,0.2,227,35.3,26.46665706,0.466301798
142,7.7,3.8,203,65.9,37.55710657,0.253519694
227,8.93,6.5,328,45.6,28.56157344,9.121402196
213,7.89,3.5,208,63.9,39.03133995,4.631315824
66,6.59,13,369,62.4,46.35397936,0.002954411
187,8.18,3.7,182,43.1,30.87240396,1.352489476
144,7.06,6.5,335,39.5,25.09656396,0.182007823
158,7.5,5.1,223,52.8,33.40089324,0.317361206
182,7.89,8,425,67.9,53.06906176,0.910043177
120,7.14,12.2,499,48,25.19961559,0.101545543
174,7.91,8,302,51.3,32.1341516,0.65718735
174,8.21,7.4,281,34.5,21.13597143,0.604555526
171,7.73,7.4,368,39.1,28.37136621,0.572085506
234,9.09,3.7,281,37.5,18.95087001,12.89559285
199,8.36,4.1,99,48.1,30.74561438,2.36023165
170,6.93,8.5,165,40.3,28.61378432,0.495866617
255,8.94,0.2,276,40.3,23.71346726,36.21213424
130,7.78,4.6,229,59.4,37.22139957,0.15191377
250,9,3.4,440,41.1,27.54382067,28.40759493
241,8.63,6.7,207,45.4,25.11277198,18.26212421
242,8.1,4,402,51.3,30.05927301,19.20469696
191,7.96,4.3,403,40.8,23.13718006,1.566986788
233,8.63,3,311,55.5,41.67151626,12.25366665
246,8.87,6.7,343,38.2,25.42290575,23.30651151
195,8.33,5.2,398,47.7,33.86072368,1.948173849
246,8.55,0.9,182,47.6,39.08389591,23.39943298
219,7.88,6,314,38.5,23.34634359,6.071586105
109,6.95,12,152,74.3,48.34266041,0.041255592
229,8.07,5.4,258,47.6,35.41498147,10.12203926
161,8.11,7.3,299,40.3,19.78868151,0.353283475
163,7.82,4.9,167,33.6,13.00593697,0.314920072
168,8.11,3.7,219,53.8,34.21315764,0.53939169
172,7.82,8.9,267,50.8,33.12970872,0.572568366
172,7.29,6.2,327,35.4,31.39459234,0.636815728
248,8.26,0.2,394,54,26.54717491,25.73023569
114,7.6,8.2,213,48.3,17.94812795,0.099484087
230,8.22,5.7,171,47.6,27.86226825,10.52000543
201,7.87,3.6,350,42.3,19.78819123,2.599839453
212,8.4,6.4,352,66.1,42.49649385,4.33497848
225,8.9,4.2,251,44.4,21.20209878,8.22309662
214,8.62,2,311,40.5,30.13355824,4.890521865
135,8.27,4.4,278,64.6,40.05805555,0.156427907
141,7.48,8.6,388,47.2,26.1962031,0.121005595
202,8.54,4.8,381,39,23.50193851,2.712060141
198,9.53,2.7,167,41.9,11.78352669,2.153527778
156,7.85,5.6,278,39,26.85824016,0.2708506
162,7.14,13,245,50.4,19.86558111,0.369273794
170,7.68,5.5,194,50.1,21.51405715,0.540199416
155,7.68,11.3,223,49.4,32.37580257,0.301746439
108,7.36,9.2,294,39.5,21.79470337,0.103135941
228,8.7,0.2,374,67.3,48.76214507,9.582319847
119,7.99,8.3,222,43.7,26.76936187,0.043490191
160,7.95,7.5,332,43.2,24.42122418,0.420765993
233,8.85,7.2,415,43.9,16.10563339,12.26630874
208,9.05,3.9,378,40.6,19.57290194,3.461724004
146,7.51,3.9,182,44.6,34.71961923,0.195948428
141,7.52,5.2,150,47.6,26.92430899,0.088811358
189,8.61,3.1,344,44.5,32.91879015,1.361021752
152,7.4,11.1,227,53.3,37.73959023,0.299725825
220,9.24,1,412,32.9,22.87180347,6.603254984
166,7.51,7.8,368,44.2,36.44948894,0.403271487
119,7.76,3.8,193,54.7,31.28928923,0.096674373
197,8.69,2.8,203,36.5,29.96918839,2.086423295
192,8.26,5.2,363,65.5,43.68517157,1.64235277
131,7.34,8,360,51.5,26.37681469,0.142526756
199,8.62,0.2,378,53.9,37.26735178,2.317955033
140,7.94,6.8,307,55.6,35.06895705,0.084177279
202,8.3,0.9,252,54.3,31.98217418,2.650562662
211,8.79,1.3,260,41.1,40.13796156,4.19727987
122,7.11,6.8,261,61.3,39.38276493,-0.064500544
257,8.74,0.2,341,63.5,45.53605945,40.04057018
142,7.71,3.2,192,45.4,29.35817049,0.061488544
190,8.64,3.7,270,43.7,21.20440621,1.483170797
164,8.39,5.2,330,37.2,21.29655896,0.40309475
155,7.81,3.6,151,56.7,26.69481983,0.329694977
177,8.17,7,160,41,24.40967829,0.791441605
182,8.07,3.3,250,43.7,30.26641186,1.005096957
185,8.4,5.7,310,40,21.4420524,1.193887574
98,6.07,10.1,243,44.8,16.65108143,-0.025286294
226,8.74,1.8,310,57.7,37.78066798,8.695525869
179,8.39,3.6,240,45.7,18.516988,0.921706297
183,7.82,7.4,380,60.7,38.29576194,1.084583433
116,7.41,6.6,370,41.1,25.56200457,-0.024841391
180,7.31,6.6,404,34.3,11.62907791,0.938219793
255,8.91,1.5,253,46,23.98098978,36.17113694
196,7.4,7.1,319,31.1,20.77382038,1.960860614
164,7.61,7.7,240,46.5,25.88603851,0.473158718
211,8.47,6.5,349,56.6,32.76535266,4.050420848
259,8.76,10.2,400,43.2,19.62073847,44.02981622
182,7.84,8.3,340,53.1,37.35175314,1.065068634
169,7.88,4.8,384,45.1,29.11643485,0.486898664
276,8.99,2,323,35.3,22.33520655,101.8561504
132,7.53,4.6,243,37.9,22.91697534,0.077106517
204,8.74,8.5,317,43.8,25.41102686,2.971866849
195,8.08,4.8,367,39.2,36.9543655,1.935901637
207,8.94,4.1,410,55.6,32.62182197,3.386986785
213,8.68,5.2,264,44.1,21.74496268,4.578031153
185,7.68,7.1,409,36.7,26.32252446,1.138225925
118,7.36,8.6,453,54,34.41969071,0.183761844
192,8.71,3.7,395,65.5,40.3667387,1.64156975
256,9.04,0.2,192,38.4,32.25391602,38.09050668
273,8.75,3.2,298,49.5,31.06323276,87.8135515
134,7.81,4.6,261,39.4,17.3790955,0.082268796
173,7.27,10.7,294,47.7,21.35787335,0.711287092
176,7.6,3.8,304,57.5,33.98872258,0.727526379
184,8.65,1.2,241,40.6,23.76316196,1.104367462
238,8.28,3.3,401,45,25.0725669,15.72572069
195,7.9,5.4,169,52,35.83859169,1.873651506
220,9.3,2.9,238,51.9,25.50599424,6.578808291
141,7.92,8.7,389,45.1,27.33022304,0.061711778
223,8.52,4.6,333,42.5,24.12161852,7.611751149
103,7.38,7,239,47.4,29.45321776,0.002963182
220,7.97,5.6,142,43.1,18.27672338,6.548711066
93,6.27,14.8,326,34.1,27.22534373,-0.087396497
176,8.07,6.3,263,51.9,33.29044844,0.792274594
148,7.83,6.3,380,37.5,23.31806835,0.231667874
185,7.77,4.3,287,56.5,25.36376099,1.095419934
84,7,10.3,315,37.7,31.82167419,-0.030346762
245,9.49,0.6,292,34.3,25.72247505,22.17126725
184,7.64,4.6,472,42.1,18.7801898,1.160552418
204,8.9,0.4,337,44.2,28.92918266,2.9121781
192,8.41,7.3,327,50.3,34.44660412,1.624056097
231,8.66,9.6,365,62.5,37.30185728,11.2107034
235,8.51,3.2,351,46.9,28.82647848,13.49594758
208,8.26,5.1,321,42.7,26.85740217,3.639315612
144,7.66,3,521,73.9,63.08264362,0.176739036
133,8.06,7.9,212,56.6,32.27590538,0.034539293
178,7.28,8.3,451,48,31.31133805,0.78802613
143,7.29,5.5,386,34.2,21.82012629,0.186059529
205,7.92,4.3,366,35.7,19.19150907,3.111658904
126,6.98,7.3,157,33.7,19.04581519,0.134921312
115,7.4,12.9,167,48,31.44288397,0.006975809
87,7.13,10.2,243,43.2,27.16244255,-0.076372068
252,9.04,0.2,426,58.9,32.15360557,31.32125875
174,8.54,7.8,162,55.6,40.64273216,0.64429895
194,8.01,7.6,350,53.2,30.69431857,1.810301202
219,8.23,7.2,104,54.2,25.17258794,6.255787312
215,8.29,2.6,257,38.6,24.54453299,5.055502393
128,7.51,12.1,454,56.7,34.7601175,0.147724764
162,8.1,7,302,63.6,38.25481065,0.319102973
231,8.29,1.8,365,50.5,38.63733662,11.17841162
188,8.33,3.5,318,43.4,35.50156139,1.355576416
263,9.19,0.2,355,34,25.93979482,53.67355638
211,8.46,5.5,416,40.7,24.65326236,4.09897266
136,7.65,4.8,282,49.9,27.70994156,0.10794345
197,7.95,4.1,287,46.7,23.96023704,2.103888925
234,8.82,3.2,333,36.7,24.98187549,12.9158041
164,8.18,9.9,208,64.3,33.95040908,0.4394555
230,8.93,4.5,353,61.6,47.87184705,10.57487434
192,7.72,2.5,405,61.7,32.36098331,1.60968221
243,8.15,0.9,293,63.6,44.40972364,20.09738382
163,8.28,10,242,57.1,45.39130581,0.365731726
150,7.36,10.7,300,45.9,22.56684601,0.268223609
205,9.22,4.9,277,46.5,26.3906409,3.107917726
248,9.26,0.2,456,51.7,33.43144605,25.65409469
228,8.64,4.9,243,34.7,19.06748659,9.514763752
110,6.94,8.9,250,44.5,21.46593518,-0.003199252
127,7.39,12.3,373,49.5,24.63397051,0.169176748
162,7.75,6.7,362,53.4,31.77531059,0.345921835
142,7.65,10.5,188,59.9,37.860366,0.098046083
168,6.99,8.7,352,42.9,25.44327694,0.534964021
194,8.01,3.1,611,60.8,42.18324765,1.826348832
281,9.43,0.2,215,51.8,22.99555387,130.2090355
153,7.78,3.6,224,57.9,32.03742739,0.226314184
201,8.35,6.4,278,50.8,27.59485311,2.601885072
127,7.18,8.7,393,47.8,22.00070158,0.008245362
161,7.79,7.3,394,64.6,49.7581738,0.35356957
